message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,194971])";"30";"turtlesim1.sim";"1696262616.428301360";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,200422])";"30";"turtlesim3.sim";"1696262616.426696327";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,200422])";"30";"turtlesim2.sim";"1696262616.417975888";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,200422])";"30";"turtlesim1.sim";"1696262616.411960737";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,205874])";"30";"turtlesim3.sim";"1696262616.410764241";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,205874])";"30";"turtlesim2.sim";"1696262616.401467171";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,205874])";"30";"turtlesim1.sim";"1696262616.395740732";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,211325])";"30";"turtlesim3.sim";"1696262616.394946190";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,211325])";"30";"turtlesim2.sim";"1696262616.386381263";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,211325])";"30";"turtlesim1.sim";"1696262616.379259456";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,216776])";"30";"turtlesim3.sim";"1696262616.378951978";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,216776])";"30";"turtlesim2.sim";"1696262616.369260086";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,216776])";"30";"turtlesim1.sim";"1696262616.363580095";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,222227])";"30";"turtlesim3.sim";"1696262616.362950383";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,222227])";"30";"turtlesim2.sim";"1696262616.354024348";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,222227])";"30";"turtlesim1.sim";"1696262616.348163958";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,227679])";"30";"turtlesim3.sim";"1696262616.346930823";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,227679])";"30";"turtlesim2.sim";"1696262616.337864465";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,227679])";"30";"turtlesim1.sim";"1696262616.332073926";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,233130])";"30";"turtlesim3.sim";"1696262616.330677605";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,233130])";"30";"turtlesim2.sim";"1696262616.322156981";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,233130])";"30";"turtlesim1.sim";"1696262616.315725008";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,238581])";"30";"turtlesim3.sim";"1696262616.314488467";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,238581])";"30";"turtlesim2.sim";"1696262616.305968605";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,238581])";"30";"turtlesim1.sim";"1696262616.300267704";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,244032])";"30";"turtlesim3.sim";"1696262616.299113227";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,244032])";"30";"turtlesim2.sim";"1696262616.289987618";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,244032])";"30";"turtlesim1.sim";"1696262616.284031067";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,249483])";"30";"turtlesim3.sim";"1696262616.282769669";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,249483])";"30";"turtlesim2.sim";"1696262616.273922563";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,249483])";"30";"turtlesim1.sim";"1696262616.267675487";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,254935])";"30";"turtlesim3.sim";"1696262616.266610328";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,254935])";"30";"turtlesim2.sim";"1696262616.257544410";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,254935])";"30";"turtlesim1.sim";"1696262616.251680564";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,260386])";"30";"turtlesim3.sim";"1696262616.251211904";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,260386])";"30";"turtlesim2.sim";"1696262616.241470679";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,260386])";"30";"turtlesim1.sim";"1696262616.235923857";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,265837])";"30";"turtlesim3.sim";"1696262616.234287486";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,265837])";"30";"turtlesim2.sim";"1696262616.226193583";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,265837])";"30";"turtlesim1.sim";"1696262616.220230831";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,271288])";"30";"turtlesim3.sim";"1696262616.218785107";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,271288])";"30";"turtlesim2.sim";"1696262616.209903436";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,271288])";"30";"turtlesim1.sim";"1696262616.203163555";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,276739])";"30";"turtlesim3.sim";"1696262616.203106057";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,276739])";"30";"turtlesim2.sim";"1696262616.194204168";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,276739])";"30";"turtlesim1.sim";"1696262616.188171143";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,282191])";"30";"turtlesim3.sim";"1696262616.186893986";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,282191])";"30";"turtlesim2.sim";"1696262616.177219947";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,282191])";"30";"turtlesim1.sim";"1696262616.172077875";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,287642])";"30";"turtlesim3.sim";"1696262616.170976548";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,287642])";"30";"turtlesim2.sim";"1696262616.161349648";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,287642])";"30";"turtlesim1.sim";"1696262616.155648597";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,293093])";"30";"turtlesim3.sim";"1696262616.155158677";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,293093])";"30";"turtlesim2.sim";"1696262616.145526828";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,293093])";"30";"turtlesim1.sim";"1696262616.139742049";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,298544])";"30";"turtlesim3.sim";"1696262616.138366528";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,298544])";"30";"turtlesim2.sim";"1696262616.129626422";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,298544])";"30";"turtlesim1.sim";"1696262616.123774608";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,303996])";"30";"turtlesim3.sim";"1696262616.122538017";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,303996])";"30";"turtlesim2.sim";"1696262616.113782432";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,303996])";"30";"turtlesim1.sim";"1696262616.107753996";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,309447])";"30";"turtlesim3.sim";"1696262616.106669330";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,309447])";"30";"turtlesim2.sim";"1696262616.097916731";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,309447])";"30";"turtlesim1.sim";"1696262616.091530384";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,314898])";"30";"turtlesim3.sim";"1696262616.090764265";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,314898])";"30";"turtlesim2.sim";"1696262616.082043847";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,314898])";"30";"turtlesim1.sim";"1696262616.076207442";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,320349])";"30";"turtlesim3.sim";"1696262616.074976872";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,320349])";"30";"turtlesim2.sim";"1696262616.065177217";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,320349])";"30";"turtlesim1.sim";"1696262616.059948352";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,325800])";"30";"turtlesim3.sim";"1696262616.058188599";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,325800])";"30";"turtlesim2.sim";"1696262616.049302239";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,325800])";"30";"turtlesim1.sim";"1696262616.043631886";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,331252])";"30";"turtlesim3.sim";"1696262616.042404181";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,331252])";"30";"turtlesim2.sim";"1696262616.033654548";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,331252])";"30";"turtlesim1.sim";"1696262616.027664594";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,336703])";"30";"turtlesim3.sim";"1696262616.026481584";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,336703])";"30";"turtlesim2.sim";"1696262616.017288678";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,336703])";"30";"turtlesim1.sim";"1696262616.011534828";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,342154])";"30";"turtlesim3.sim";"1696262616.010505666";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,342154])";"30";"turtlesim2.sim";"1696262616.001893551";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,342154])";"30";"turtlesim1.sim";"1696262615.996245720";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,347605])";"30";"turtlesim3.sim";"1696262615.995195999";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,347605])";"30";"turtlesim2.sim";"1696262615.985639210";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,347605])";"30";"turtlesim1.sim";"1696262615.979962385";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,353056])";"30";"turtlesim3.sim";"1696262615.978961716";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,353056])";"30";"turtlesim2.sim";"1696262615.969287888";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,353056])";"30";"turtlesim1.sim";"1696262615.963725527";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,358508])";"30";"turtlesim3.sim";"1696262615.962815309";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,358508])";"30";"turtlesim2.sim";"1696262615.953442676";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,358508])";"30";"turtlesim1.sim";"1696262615.947630656";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,363959])";"30";"turtlesim3.sim";"1696262615.946654795";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,363959])";"30";"turtlesim2.sim";"1696262615.937547640";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,363959])";"30";"turtlesim1.sim";"1696262615.931667162";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,369410])";"30";"turtlesim3.sim";"1696262615.930487678";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,369410])";"30";"turtlesim2.sim";"1696262615.921462367";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,369410])";"30";"turtlesim1.sim";"1696262615.915595946";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,374861])";"30";"turtlesim3.sim";"1696262615.915007431";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,374861])";"30";"turtlesim2.sim";"1696262615.905540100";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,374861])";"30";"turtlesim1.sim";"1696262615.899989942";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,380313])";"30";"turtlesim3.sim";"1696262615.898596407";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,380313])";"30";"turtlesim2.sim";"1696262615.889622031";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,380313])";"30";"turtlesim1.sim";"1696262615.884088965";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,385764])";"30";"turtlesim3.sim";"1696262615.882885016";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,385764])";"30";"turtlesim2.sim";"1696262615.873710324";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,385764])";"30";"turtlesim1.sim";"1696262615.868300400";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,391215])";"30";"turtlesim3.sim";"1696262615.867205845";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,391215])";"30";"turtlesim2.sim";"1696262615.857809638";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,391215])";"30";"turtlesim1.sim";"1696262615.852129095";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,396666])";"30";"turtlesim3.sim";"1696262615.850491882";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,396666])";"30";"turtlesim2.sim";"1696262615.841930021";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,396666])";"30";"turtlesim1.sim";"1696262615.835606081";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,402117])";"30";"turtlesim3.sim";"1696262615.834502158";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,402117])";"30";"turtlesim2.sim";"1696262615.826061796";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,402117])";"30";"turtlesim1.sim";"1696262615.820077583";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,407569])";"30";"turtlesim3.sim";"1696262615.818876558";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,407569])";"30";"turtlesim2.sim";"1696262615.809177723";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,407569])";"30";"turtlesim1.sim";"1696262615.803687007";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,413020])";"30";"turtlesim3.sim";"1696262615.802777670";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,413020])";"30";"turtlesim2.sim";"1696262615.793207687";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,413020])";"30";"turtlesim1.sim";"1696262615.788125547";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,418471])";"30";"turtlesim3.sim";"1696262615.787322840";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,418471])";"30";"turtlesim2.sim";"1696262615.777286812";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,418471])";"30";"turtlesim1.sim";"1696262615.772019265";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,423922])";"30";"turtlesim3.sim";"1696262615.770630288";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,423922])";"30";"turtlesim2.sim";"1696262615.761416944";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,423922])";"30";"turtlesim1.sim";"1696262615.756039139";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,429373])";"30";"turtlesim3.sim";"1696262615.754659871";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,429373])";"30";"turtlesim2.sim";"1696262615.745564408";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120421, y=3,429373])";"30";"turtlesim1.sim";"1696262615.740013429";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
